7,0
8,0
9,37
10,0
11,86
12,0
13,37
14,0
15,37
16,0
17,0
18,37
19,96
20,0
21,37
22,0
23,0
24,0
25,37
26,96
27,37
28,11
29,37
30,0
31,0
32,37
33,0
34,0
35,0
36,11
37,96
38,0
39,37
40,0
41,0
42,37
43,96
44,0
45,96
46,0
47,37
48,0
49,37
50,37
51,37
52,0
53,11
54,0
55,37
56,37
57,37
58,0
59,37
60,0
61,86
62,86
63,37
64,96
65,0
66,37
67,37
68,37
69,0
70,37
71,0
72,37
73,0
74,37
75,0
76,0
77,0
78,37
79,96
80,0
81,0
82,0
83,0
84,37
85,0
87,0
88,37
89,37
90,0
91,0
92,0
93,0
94,37
95,37
96,11
97,37
98,0
99,37
15,18
0,3
1,0
2,19
2,11
4,0
6,3
7,19
8,3
9,3
10,3
12,3
13,3
14,3
15,3
16,19
17,3
18,0
19,3
98,99
0,1
2,0
3,1
4,0
5,0
6,0
7,0
8,0
9,0
10,1
11,0
12,1
13,0
14,0
15,0
16,0
17,1
18,0
19,1
20,1
21,1
22,0
23,0
24,1
25,1
26,0
27,0
28,0
29,1
30,0
31,0
32,0
33,1
34,1
35,0
36,0
37,0
38,1
39,1
40,1
41,1
42,1
43,0
44,0
45,1
46,1
47,0
48,1
49,0
50,1
51,1
52,0
53,0
54,0
55,1
56,0
57,0
58,0
59,1
60,0
61,1
62,0
63,0
64,1
65,0
66,0
67,0
68,0
69,1
70,1
71,0
72,1
73,0
74,0
75,1
76,1
77,0
78,0
79,0
80,1
81,0
82,0
83,1
84,0
85,0
86,1
87,1
88,0
89,0
90,0
91,0
92,0
93,1
94,1
95,0
96,0
97,1
98,1
99,1
99,99
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
80,96
0,1
1,6
2,1
3,1
4,1
5,6
6,11
7,6
8,6
9,6
10,11
11,16
12,11
13,11
14,11
15,16
16,21
17,16
18,16
19,16
20,21
21,26
22,21
23,21
24,21
25,26
26,31
27,26
28,26
29,26
30,31
31,36
32,31
33,31
34,31
35,36
36,41
37,36
38,36
39,36
40,41
41,46
42,41
43,41
44,41
45,46
46,51
47,46
48,46
49,46
50,51
51,56
52,51
53,51
54,51
55,56
56,61
57,56
58,56
59,56
60,61
61,66
62,61
63,61
64,61
65,66
66,71
67,66
68,66
69,66
70,71
71,76
72,71
73,71
74,71
75,76
77,76
78,76
79,78
80,1
81,1
82,6
83,11
84,16
85,21
86,26
87,31
88,36
89,41
90,46
91,51
92,56
93,61
94,66
95,71
96,76
61,96
1,0
1,2
1,80
2,3
3,4
7,8
12,13
17,18
22,23
27,28
32,33
37,38
42,43
53,52
58,57
63,62
68,67
73,72
76,75
77,76
77,95
78,77
78,96
79,78
80,79
80,81
81,5
81,6
81,7
81,82
82,9
82,10
82,11
82,12
82,83
83,14
83,15
83,16
83,17
83,84
84,19
84,20
84,21
84,22
84,85
85,24
85,25
85,26
85,27
85,86
86,29
86,30
86,31
86,32
86,87
87,34
87,35
87,36
87,37
87,88
88,39
88,40
88,41
88,42
88,89
89,44
89,45
89,46
89,47
90,48
90,49
90,50
90,51
91,53
91,54
91,55
91,56
91,90
92,58
92,59
92,60
92,61
92,91
93,63
93,64
93,65
93,66
93,92
94,68
94,69
94,70
94,71
94,93
95,73
95,74
95,94
53,99
0,20
0,50
0,70
0,40
1,2
1,4
1,9
2,0
2,5
2,3
4,6
4,7
9,8
10,12
10,15
10,17
10,14
12,13
12,11
13,19
15,18
17,16
20,27
20,24
20,30
20,10
20,22
20,25
22,23
24,21
27,28
27,26
28,29
30,34
30,90
30,35
30,37
30,32
31,39
34,31
34,36
35,33
35,38
40,42
40,44
40,47
40,45
42,43
42,41
43,49
44,46
47,48
50,55
50,54
50,80
50,57
50,52
53,59
54,56
54,51
55,53
55,58
60,62
60,65
60,67
60,64
61,69
62,61
62,63
65,68
67,66
70,72
70,77
70,60
70,74
70,75
71,79
72,71
72,73
77,76
77,78
80,82
80,85
80,84
80,87
82,83
82,81
83,89
84,86
85,88
90,92
90,94
90,95
90,97
92,93
92,91
93,99
94,96
95,98
45,90
0,86
1,38
1,71
2,24
2,33
4,3
5,27
6,11
8,68
9,19
9,17
9,45
12,87
12,42
14,65
14,66
14,7
15,12
15,36
15,82
17,57
17,10
18,55
24,28
25,61
27,89
34,47
34,8
34,20
35,26
35,18
38,69
39,62
40,72
41,79
42,64
43,56
44,23
45,83
46,90
46,58
46,39
47,77
48,85
49,70
53,22
54,37
58,31
59,63
59,2
59,5
60,25
60,44
60,13
65,30
65,29
67,4
69,15
69,53
69,40
69,67
69,78
69,46
69,81
69,6
69,52
69,88
69,59
69,60
69,49
69,34
69,9
69,76
69,14
69,50
71,43
71,74
71,75
72,51
74,54
75,21
78,35
78,84
78,48
81,41
81,16
81,80
84,73
90,32
90,0
10,10
0,7
1,7
2,7
3,7
4,7
5,7
6,7
8,7
9,7
10,7
39,39
1,10
1,33
1,21
1,11
1,6
1,26
1,14
1,19
1,9
1,22
1,34
1,16
1,35
1,2
1,13
1,30
1,4
1,27
1,25
1,37
1,24
1,20
1,0
1,18
1,38
1,7
1,12
1,31
1,39
1,8
1,15
1,32
1,5
1,29
1,23
1,3
1,36
1,28
1,17
97,99
0,96
1,0
2,0
3,0
4,0
5,0
6,0
7,96
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,98
23,0
24,96
25,0
26,0
27,0
28,96
29,0
30,96
31,96
32,0
33,0
34,0
35,0
36,98
37,96
38,98
39,0
40,96
41,0
42,96
43,98
44,0
45,96
46,0
47,0
48,0
49,0
50,96
51,96
52,0
53,0
54,0
55,0
56,98
57,96
58,0
59,96
60,98
61,96
62,98
63,0
64,98
65,98
66,0
67,96
68,96
69,96
70,96
71,96
72,98
73,96
74,98
75,96
76,96
77,96
78,96
79,96
80,0
81,96
82,96
83,96
84,98
85,0
86,0
87,0
88,0
89,98
90,0
91,0
92,0
93,0
94,0
95,0
96,98
97,0
99,98
96,99
0,19
1,0
2,0
3,0
4,0
5,81
6,81
7,0
8,0
10,0
11,0
12,19
13,0
14,9
15,0
16,0
17,0
18,0
19,81
20,0
21,0
22,9
23,9
24,19
25,19
26,19
27,0
28,9
29,9
30,0
31,9
32,9
33,0
34,0
35,0
36,0
37,0
38,81
39,81
40,0
41,9
42,0
43,0
44,0
45,0
46,19
47,0
48,0
49,0
50,9
51,0
52,9
53,0
54,0
55,81
56,0
57,9
58,9
59,9
60,0
61,0
62,0
63,81
64,9
65,9
66,19
67,0
68,9
69,0
70,0
71,0
72,9
73,9
74,9
75,19
76,81
77,9
78,9
79,9
80,9
81,9
82,0
83,19
84,9
85,81
86,9
87,0
88,0
89,9
90,9
91,9
92,0
93,9
94,9
95,9
96,19
97,9
98,81
99,19
94,99
0,50
1,62
2,0
3,62
4,44
5,62
6,62
7,62
9,0
10,8
11,62
12,1
13,62
14,50
15,1
16,0
17,0
18,8
19,8
20,62
21,1
22,1
23,0
24,1
25,62
26,8
27,50
28,8
29,0
30,8
31,8
